"","Student_ID","duration","service_categories","service_date","description","prompt_response","service_organization","Social_Impact_Board","Social_Impact_Program_Leader","Recurring_Programs","Social_Impact_Classes","Social_Impact_Clubs","result","Year_Month","Year","Month","Modified_Year"
"460",26015,10,"Real World Experience",2023-09-30,"60","Please Explain. Response: I got to experience serving others and appreciate the work people do","Sky ranch leadership camp",NA,NA,NA,NA,NA,"60","2023-09",2023,9,2024
"461",25089,2,"Exploring Purpose",2023-09-30,NA,"Please Explain. Response: playing piano for seniors","mind-full of music",NA,NA,NA,NA,NA,"no_response","2023-09",2023,9,2024
"462",26131,4,"Real World Experience",2023-09-25,"I helped in the Children’s Museum this morning. I helped the toddlers, cleaned up messes, and monitored the children running around.","Please Explain. Response: It helped me get a better idea of how to work with kids and a job at a museum.","Perot Museum",NA,NA,NA,NA,NA,"no_response","2023-09",2023,9,2024
"463",25052,2,"Designing a Solution",2023-10-01,NA,"Please Explain. Response: see previous","Jose 'Joe' May EL",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"464",27084,1,"Exploring Purpose",2023-10-01,"We learned about what we r gonna be doing this year","Please Explain. Response: Talked about how we are helping our community","habitat for humanity",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"465",27118,1,"Real World Experience",2023-10-01,"95","Please Explain. Response: We learned about people without homes and how we could make a direct and very impactful difference to people in our community.","habitat for humanity dallas",NA,NA,NA,NA,NA,"95","2023-10",2023,10,2024
"466",27100,1,"Real World Experience",2023-10-01,"We had a meeting about what work we will do for Habitat this year","Please Explain. Response: We got to learn about what we will do for the houses this year","Habitat for Humanity",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"467",27032,1,"Real World Experience",2023-10-01,"I learned about what I would be doing in this originization and how to help the community","Please Explain. Response: 57 because while I learned alot i haven’t had any real world expierience","habitat for humanity dallas",NA,NA,NA,NA,NA,"57","2023-10",2023,10,2024
"468",27109,1,"Real World Experience",2023-10-01,"Today I learned about how to make an effective impact on my community by building homes for them.","Please Explain. Response: 60 because I learned about how to help the community but I didn't get to actually do anything today.","habitat for humanity dallas",NA,NA,NA,NA,NA,"60","2023-10",2023,10,2024
"469",27012,1,"Real World Experience",2023-10-01,"95","Please Explain. Response: We are gaining a real world experience because we get to help unite our community but building houses.","Dallas Area Habitat For Humanity",NA,NA,NA,NA,NA,"95","2023-10",2023,10,2024
"470",25047,1,"Exploring Purpose",2023-10-01,"50","Please Explain. Response: We explored purpose by hearing from an ambassador of habitat for humanity and learning about how we will help change our community this fall and winter with our annual build.","Dallas Area Habitat For Humanity",NA,NA,NA,NA,NA,"50","2023-10",2023,10,2024
"471",25068,2,"Empathy",2023-10-01,"we learned how to build empathy for others and help fix their problems","Please Explain. Response: 80","zoo",NA,NA,NA,NA,NA,"80","2023-10",2023,10,2024
"472",26131,2,"Exploring Purpose",2023-10-01,"I shelved around 300 books and CDs today. I did a cart of adult cds, junior cds, adult fiction, and junior non fiction.","Please Explain. Response: This volunteer experience gave me a better idea of organization within a library. The system for sorting books, and shelving them in the location is extremely easy to understand. I would rate it a 87 out of 100.","Plano Library Shelving",NA,NA,NA,NA,NA,"87","2023-10",2023,10,2024
"473",25104,4,"Designing a Solution",2023-09-29,"Bio impact zoo class field trip + design thinking","Please Explain. Response: We learned about design thinking to solve a problem using empathy","bio impact zoo",NA,NA,NA,NA,NA,"no_response","2023-09",2023,9,2024
"474",25046,1,"Real World Experience",2023-10-01,"80","Please Explain. Response: This helped me with real world experience because I am learning about real ways that I can help others in the community in the real world","habitat for humanity",NA,NA,NA,NA,NA,"80","2023-10",2023,10,2024
"475",25153,0.5,"Exploring Purpose",2023-09-29,"70","Please Explain. Response: We discussed what our club aims to accomplish this year, and how we will be contributing to our community. I felt like having an open discussion of our plans helped me to think about what I feel is my purpose on community service.","Dec My Room",NA,NA,NA,NA,NA,"70","2023-09",2023,9,2024
"476",25153,1,"Empathy",2023-09-27,"70","Please Explain. Response: I loved getting to help these kids grow as swimmers! I love that I can connect with them through swimming, and seeing them swim reminds me of when I was in their shoes.","Dallas Mustangs Pre-Comp Coaching",NA,NA,NA,NA,NA,"70","2023-09",2023,9,2024
"477",25061,1.5,"Empathy",2023-10-01,"I built empathy for kids that had never played before.","Please Explain. Response: 75 because I learned that things like jogging are not necessarily axiomatic.","Bridge Lacrosse",NA,NA,NA,NA,NA,"75","2023-10",2023,10,2024
"478",25153,2,"Empathy",2023-08-20,"80","Please Explain. Response: My entire NCL chapter worked together to package sandwiches and snack bags. The representative from Tango Feed the City was a great speaker and helped us to really visualize how our meals were benefiting people in the Dallas area.","Tango Feed the City (via NCL)",NA,NA,NA,NA,NA,"80","2023-08",2023,8,2024
"479",24083,20,"Real World Experience",2023-10-01,"Habitat Chair","Please Explain. Response: Attending chair meetings. Fundraised 60k. Hosted leadership meeting. Attend donor meetings.","habitat for humanity dallas",NA,NA,NA,NA,NA,"60","2023-10",2023,10,2024
"480",26095,3,"Real World Experience",2023-10-01,"I am starting an non profit dedicated to empowering young athletes through financial freedom.","Please Explain. Response: I gained real world experience by sending out tax receipts, conducting outreach, updating our website to include a get involved page and Instagram feed, and researching bank account options.","Junior Athlete Foundation of America",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"481",25078,1,"Empathy",2023-10-02,NA,"Please Explain. Response: I donated clothes to Marcus mart food pantry","Marcus Mart Food Pantry",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"482",25049,1,"Empathy",2023-10-02,"70 we learned about marcus elementary","Please Explain. Response: marcus mart orientation","Herbert Marcus EL",NA,NA,NA,NA,NA,"70","2023-10",2023,10,2024
"483",27075,1,"Designing a Solution",2023-10-02,"I brought a bag of used clothes to donate to Marcus food pantry.","Please Explain. Response: We leaned about the Marcus organization and what we will be doing this year in Marcus and how it impacts many families lives.","Marcus food pantry",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"484",27145,1,"Designing a Solution",2023-10-02,"I brought a trash bag full of used clothes to donate","Please Explain. Response: We had Marcus food pantry orientation and we brought clothes which greatly impacts people’s lives and help contribute to creating a solution for people lacking resources","Marcus food pantry",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"485",27135,1,"Real World Experience",2023-10-02,"I brought a bag of food.","Please Explain. Response: 89 because I have done community service before and this will just strengthen my knowledge.","Markus Mart",NA,NA,NA,NA,NA,"89","2023-10",2023,10,2024
"486",25094,1,"Designing a Solution",2023-10-02,NA,"Please Explain. Response: 2. In order to help struggling families of Marcus elementary school, former Hockaday students designed a “mart” at the school, where parents and children could shop nonperishables. All the contents come from various Hockaday donations, one of which I supplied today.","Marcus Food Pantry",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"487",25077,2,"Empathy",2023-10-02,"We explored the design thinking process and built solutions for our peers. We interviewed other students in the class to hear their problems and built empathy, then we used the information to build a solution.","Please Explain. Response: 1. 100
2. 100
3. 100
4. 80
5. 50","BIZ Social Impact",NA,NA,NA,NA,NA,"100","2023-10",2023,10,2024
"488",27066,1,"Empathy",2023-09-21,"Mrs. Lake talked to our form about different communities around Dallas and how we can help.","Please Explain. Response: We talked about the difference between helping and saying that you can ‘fix’ someone’s lifestyle. Instead, you should ask a community or person what they really want and need instead of just assuming.","Form Meeting",NA,NA,NA,NA,NA,"no_response","2023-09",2023,9,2024
"489",27066,1,"Real World Experience",2023-09-29,"I visited Pershing Elementary School to get a tour before I start tutoring there.","Please Explain. Response: This experience will help me build real world experience because I will be dealing with kids and adults who have a much harder life.","United to Learn",NA,NA,NA,NA,NA,"no_response","2023-09",2023,9,2024
"490",27066,0.5,"Real World Experience",2023-10-02,"We watched videos and learned about teaching strategies when it comes to tutoring kids beneath the learning expectation for their age.","Please Explain. Response: We will work with kids from all different backgrounds and it is extremely important that we remain empathetic and sensitive to their situations.","United to Learn",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"491",25005,2,"Designing a Solution",2023-10-02,NA,"Please Explain. Response: We went through the Stanford design process to start thinking about effective problem solving.","Bio and zoo SI class",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"492",24073,1,"Designing a Solution",2023-10-02,"20","Please Explain. Response: we brought in donations; donations are part of the solution, but I wouldn't say this was a large contribution","marcus elementary food mart",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"493",25122,2,"Designing a Solution",2023-09-29,"In Biology, Impact, and Zoo, we had a social impact class where we did an exercise on designing a solution. We worked through the steps of creating a solution to a problem and then created a prototype for our solution.","Please Explain. Response: This exercise better helped me understand how to design a solution because it taught me the steps and the importance of figuring out the problem first.","The Hockaday School",NA,NA,NA,NA,NA,"no_response","2023-09",2023,9,2024
"494",25122,2,"Empathy",2023-09-21,"Biology, Impact, and Zoo visited the Dallas Zoo to learn about current problems the animals are facing in conservation. We learned about the animals in the Giants of the Savanna and discussed poaching, plastic, pollution, and habitat issues that the elephants and African painted dogs are facing.","Please Explain. Response: By visiting and talking to a zoologist, I was able to build empathy with the animals at the zoo and better understand the problems that humans are creating that are harmful to these creatures.","The Dallas Zoo",NA,NA,NA,NA,NA,"no_response","2023-09",2023,9,2024
